35.21053200, -97.44165600, 159.62, 90.00, 203.88, -6.81, 49.44, -3.77, -7.23, -3.57, 6.97, -83.11
35.21053200, -97.44165600, 159.62, 90.00, 302.25, 4.69, 54.88, -2.38, -6.98, -3.75, 5.10, -87.15
35.21053200, -97.44166400, 158.93, 90.00, 357.25, 8.00, 48.00, -3.42, -6.72, -3.78, 3.86, -91.23
35.21053200, -97.44166400, 158.93, 90.00, 72.44, -3.13, 41.13, -1.15, -13.31, -3.70, 2.75, -95.55
35.21052800, -97.44168000, 157.57, 90.00, 132.44, -6.88, 51.81, -1.32, -6.22, -4.35, 1.91, -100.02
35.21052800, -97.44168000, 157.57, 90.00, 147.06, -19.75, 45.63, -2.35, -7.18, -3.28, 1.19, -104.33
35.21053200, -97.44170400, 155.47, 90.00, 159.38, -16.25, 48.88, -0.56, -6.01, -3.34, 0.13, -108.76
35.21052000, -97.44172000, 154.16, 90.00, 169.19, -15.31, 47.19, -0.92, -6.83, -5.07, -0.51, -112.46
35.21052000, -97.44172000, 154.16, 90.00, 209.06, -10.19, 52.81, -1.30, -8.33, -3.85, -1.17, -117.04
35.21052000, -97.44172800, 153.47, 90.00, 247.31, -3.56, 63.50, -1.07, -5.92, -3.44, -1.86, -120.58
35.21052000, -97.44172800, 153.47, 90.00, 216.94, -9.81, 55.94, -0.63, -8.39, -4.45, -2.46, -124.48
35.21052800, -97.44174400, 152.03, 90.00, 175.81, -14.38, 50.13, -0.94, -7.09, -5.54, -3.61, -129.01
35.21053600, -97.44176800, 149.91, 90.00, 177.13, -20.50, 46.94, -2.51, -5.85, -5.70, -4.59, -133.40
35.21053600, -97.44176800, 149.91, 90.00, 197.56, -14.94, 50.38, -0.83, -5.87, -3.53, -5.53, -137.56
35.21053200, -97.44177600, 149.24, 90.00, 207.00, -18.31, 49.56, -1.82, -8.35, -1.16, -6.41, -141.18
35.21053200, -97.44177600, 149.24, 90.00, 210.38, -17.81, 53.38, -0.60, -5.13, -4.96, -7.26, -145.90
35.21053600, -97.44179200, 147.14, 90.00, 209.88, -18.12, 46.19, -1.38, -8.30, -6.23, -8.12, -149.96
35.21053600, -97.44179200, 147.14, 90.00, 271.69, -6.25, 58.63, -0.81, -5.63, -2.80, -9.18, -154.49
35.21054000, -97.44179200, 147.12, 90.00, 295.13, -3.38, 66.25, 0.30, -5.97, -3.24, -9.73, -157.88
35.21053600, -97.44180800, 145.76, 90.00, 227.44, -10.13, 54.75, -1.88, -6.56, -6.54, -10.94, -162.17
35.21053600, -97.44180800, 145.76, 90.00, 216.13, -15.13, 57.50, -2.26, -10.64, -0.20, -11.86, -167.01
35.21054400, -97.44182400, 144.33, 90.00, 235.50, -7.94, 55.75, 0.82, -5.41, -6.38, -12.15, -171.20
35.21054400, -97.44182400, 144.33, 90.00, 228.38, -20.50, 53.13, -1.67, -7.96, -7.11, -12.72, -175.91
35.21056000, -97.44184000, 142.88, 90.00, 242.25, -23.19, 54.38, -1.45, -9.43, -2.08, -13.63, -180.18
35.21056000, -97.44184000, 142.88, 90.00, 276.50, -14.13, 63.75, -1.05, -5.30, -5.27, -14.35, -184.94
35.21056400, -97.44184800, 142.17, 90.00, 285.06, -11.88, 63.50, -1.52, -6.94, -4.97, -15.10, -189.36
35.21057600, -97.44185600, 141.44, 90.00, 286.25, -15.56, 60.88, -1.64, -9.59, -2.41, -15.58, -193.43
35.21057600, -97.44185600, 141.44, 90.00, 278.56, -15.13, 61.00, -1.50, -9.26, -4.18, -16.74, -198.38
35.21056800, -97.44186400, 140.77, 90.00, 290.25, -16.62, 66.62, -3.75, -7.46, -7.32, -17.34, -202.69
35.21056800, -97.44186400, 140.77, 90.00, 296.19, -15.31, 71.00, -2.12, -8.53, -6.70, -19.06, -207.59
35.21055200, -97.44186400, 140.83, 90.00, 300.94, -13.31, 65.44, -1.07, -6.78, -5.57, -19.93, -212.01
35.21055200, -97.44186400, 140.83, 90.00, 299.00, -19.50, 64.56, -2.85, -6.38, -6.03, -21.36, -216.68
35.21054800, -97.44186400, 140.85, 90.00, 291.63, -22.00, 59.25, -3.74, -8.35, -4.18, -23.45, -221.15
35.21054000, -97.44186400, 140.89, 90.00, 294.44, -24.00, 62.50, -4.53, -8.46, -4.78, -25.23, -225.09
35.21054000, -97.44186400, 140.89, 90.00, 300.88, -23.94, 59.00, -3.63, -7.53, -2.65, -27.25, -229.51
35.21054000, -97.44186400, 140.89, 90.00, 296.00, -24.94, 58.63, -3.73, -7.53, -1.43, -29.23, -233.69
35.21054000, -97.44186400, 140.89, 90.00, 302.81, -16.50, 60.44, -2.47, -6.68, -3.81, -30.90, -238.05
35.21053200, -97.44186400, 140.94, 90.00, 296.94, -18.81, 58.13, -3.71, -7.61, -5.23, -32.68, -242.10
35.21052800, -97.44186400, 140.96, 90.00, 298.69, -20.06, 51.69, -3.38, -7.68, -5.76, -34.36, -246.77
35.21052800, -97.44186400, 140.96, 90.00, 304.00, -17.62, 55.94, -2.16, -8.09, -5.36, -35.91, -251.17
35.21052800, -97.44186400, 140.96, 90.00, 302.19, -21.50, 56.13, -3.01, -6.44, -5.14, -37.62, -255.29
35.21052800, -97.44186400, 140.96, 90.00, 317.75, -32.25, 59.19, -6.08, -4.62, -1.08, -39.95, -259.23
35.21053600, -97.44186400, 140.91, 90.00, 291.38, -33.81, 55.50, -6.20, -6.42, -4.91, -43.55, -262.36
35.21053600, -97.44186400, 140.91, 90.00, 279.19, -39.25, 69.87, -7.04, -4.21, -4.65, -46.66, -265.77
35.21054400, -97.44187200, 140.18, 90.00, 261.81, -43.88, 45.81, -6.48, -7.18, -6.76, -51.43, -269.40
35.21055200, -97.44187200, 140.14, 90.00, 301.31, -39.81, 56.38, -4.83, -5.28, -5.28, -54.51, -272.83
35.21055200, -97.44187200, 140.14, 90.00, 312.31, -40.38, 58.56, -7.41, -6.44, -5.96, -58.79, -276.50
35.21055600, -97.44188000, 139.43, 90.00, 282.50, -56.56, 27.56, -7.71, -0.44, -1.60, -63.08, -280.00
35.21055600, -97.44188000, 139.43, 90.00, 303.69, -0.63, -2.94, 0.04, 0.35, -0.03, -64.24, -279.66
35.21055600, -97.44188800, 138.74, 90.00, 294.50, -0.50, -2.31, 0.12, 0.41, 0.01, -64.16, -279.46
35.21055600, -97.44188800, 138.74, 90.00, 285.56, -0.44, -2.13, 0.11, 0.38, 0.01, -64.07, -279.24
35.21055600, -97.44188800, 138.74, 90.00, 280.31, -0.37, -2.06, 0.18, 0.36, 0.00, -63.98, -279.01
