35.21, -97.44, 126.28, 90.00, 359.31, -0.31, -0.94, 0.18, -0.10, 0.00, -12.87, -11.66
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.19, -0.07, 0.00, -12.78, -11.71
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.16, -0.09, 0.00, -12.67, -11.76
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.17, -0.09, 0.03, -12.58, -11.81
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.19, -0.09, 0.01, -12.48, -11.86
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.18, -0.10, 0.01, -12.38, -11.91
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.18, -0.06, 0.02, -12.29, -11.95
35.21, -97.44, 126.24, 90.00, 359.31, -0.31, -0.94, 0.18, -0.09, 0.05, -12.18, -12.00
35.21, -97.44, 125.55, 90.00, 359.31, -0.31, -0.94, 0.17, -0.09, 0.02, -12.08, -12.06
35.21, -97.44, 125.55, 90.00, 359.31, -0.31, -0.94, 0.17, -0.08, 0.01, -11.98, -12.11
35.21, -97.44, 125.50, 90.00, 359.31, -0.31, -0.94, 0.17, -0.09, -0.01, -11.88, -12.16
35.21, -97.44, 125.50, 90.00, 359.31, -0.31, -0.94, 0.20, -0.08, 0.03, -11.78, -12.22
35.21, -97.44, 124.81, 90.00, 359.31, -0.31, -0.94, 0.18, -0.07, 0.03, -11.68, -12.27
35.21, -97.44, 124.81, 90.00, 359.31, -0.31, -0.94, 0.18, -0.09, 0.00, -11.58, -12.32
35.21, -97.44, 124.81, 90.00, 359.31, -0.31, -0.94, 0.18, -0.08, 0.02, -11.48, -12.37
35.21, -97.44, 124.81, 90.00, 359.31, -0.31, -0.94, 0.19, -0.12, -0.03, -11.38, -12.42
35.21, -97.44, 124.77, 90.00, 359.31, -0.31, -0.94, 0.17, -0.09, 0.01, -11.28, -12.47
35.21, -97.44, 124.77, 90.00, 359.31, -0.31, -0.94, 0.18, -0.11, 0.03, -11.18, -12.52
35.21, -97.44, 124.77, 90.00, 359.31, -0.31, -0.94, 0.18, -0.09, 0.03, -11.07, -12.58
35.21, -97.44, 124.77, 90.00, 359.31, -0.31, -0.94, 0.19, -0.09, -0.01, -10.97, -12.63
35.21, -97.44, 124.77, 90.00, 359.31, -0.31, -0.94, 0.20, -0.09, -0.01, -10.87, -12.68
35.21, -97.44, 125.29, 90.00, 359.31, -0.31, -0.94, 0.18, -0.09, 0.02, -10.77, -12.73
35.21, -97.44, 125.29, 90.00, 359.31, -0.31, -0.94, 0.17, -0.09, 0.01, -10.67, -12.78
35.21, -97.44, 125.25, 90.00, 359.31, -0.31, -0.94, 0.18, -0.09, 0.01, -10.58, -12.83
35.21, -97.44, 125.25, 90.00, 359.31, -0.31, -0.94, 0.16, -0.09, -0.02, -10.48, -12.88
35.21, -97.44, 125.21, 90.00, 359.31, -0.31, -0.94, 0.18, -0.08, 0.01, -10.38, -12.93
35.21, -97.44, 125.21, 90.00, 359.31, -0.31, -0.94, 0.16, -0.09, 0.02, -10.28, -12.98
35.21, -97.44, 125.21, 90.00, 359.31, -0.31, -0.94, 0.17, -0.08, 0.01, -10.18, -13.03
35.21, -97.44, 125.84, 90.00, 359.31, -0.31, -0.94, 0.16, -0.11, 0.02, -10.08, -13.08
35.21, -97.44, 125.84, 90.00, 359.31, -0.31, -0.94, 0.17, -0.10, 0.01, -9.98, -13.13
35.21, -97.44, 125.77, 90.00, 359.31, -0.31, -0.94, 0.19, -0.08, 0.00, -9.89, -13.17
35.21, -97.44, 125.77, 90.00, 359.38, -0.31, -1.06, 0.12, 0.00, 0.01, -9.78, -13.23
35.21, -97.44, 125.77, 90.00, 9.38, -1.25, -10.63, -0.15, 2.00, -0.75, -9.84, -12.71
35.21, -97.44, 125.77, 90.00, 11.38, 16.87, -20.44, 2.69, 3.35, -2.00, -9.33, -11.90
35.21, -97.44, 125.74, 90.00, 348.13, 29.81, -25.12, 4.97, 3.56, -1.63, -6.78, -9.80
35.21, -97.44, 125.74, 90.00, 318.88, 58.88, -15.13, 8.90, -0.58, -7.55, -3.16, -8.83
35.21, -97.44, 125.74, 90.00, 283.13, 1.31, 24.19, -0.29, -4.78, 2.82, -1.30, -10.22
35.21, -97.44, 125.74, 90.00, 298.38, 0.56, -1.12, 0.30, -0.04, -0.03, -1.17, -10.98
35.21, -97.44, 125.74, 90.00, 290.50, 0.63, -1.12, 0.30, -0.24, 0.01, -1.01, -11.15
35.21, -97.44, 126.44, 90.00, 297.69, 0.44, -0.75, 0.29, -0.24, 0.02, -0.85, -11.27
35.21, -97.44, 126.44, 90.00, 297.75, 0.37, -0.63, 0.29, -0.21, 0.03, -0.68, -11.39
35.21, -97.44, 127.07, 90.00, 297.75, 0.37, -0.63, 0.30, -0.20, -0.01, -0.52, -11.50
35.21, -97.44, 127.07, 90.00, 286.19, 0.25, -0.31, -0.72, -0.55, 0.43, -0.46, -11.70
35.21, -97.44, 127.00, 90.00, 279.94, 8.75, 35.88, -0.86, -7.65, 2.51, -1.16, -15.13
35.21, -97.44, 127.03, 90.00, 357.25, 32.19, 157.94, 4.22, -6.42, -18.74, 0.81, -14.56
35.21, -97.44, 127.03, 90.00, 340.25, 61.25, -168.31, 9.52, -1.46, -15.83, 4.51, -16.16
35.21, -97.44, 127.03, 90.00, 289.94, 68.87, 158.94, 8.53, -0.51, -14.16, 9.06, -16.48
35.21, -97.44, 127.03, 90.00, 281.19, 77.87, 112.81, 9.87, -2.36, -10.63, 14.51, -17.60
35.21, -97.44, 127.07, 90.00, 287.63, 82.94, 83.62, 9.90, -1.37, -9.82, 19.52, -18.32
35.21, -97.44, 127.07, 90.00, 284.19, 79.69, 68.87, 9.53, -1.60, -9.44, 25.16, -19.23
35.21, -97.44, 126.41, 90.00, 279.75, 77.69, 58.44, 9.46, -1.29, -8.72, 30.20, -20.17
35.21, -97.44, 126.41, 90.00, 274.75, 74.06, 50.31, 9.40, -2.15, -7.79, 35.27, -21.33
35.21, -97.44, 125.77, 90.00, 273.75, 77.37, 49.63, 9.26, -0.97, -8.36, 40.87, -22.50
35.21, -97.44, 125.80, 90.00, 271.19, 75.56, 54.13, 9.71, -2.67, -8.32, 45.83, -23.48
35.21, -97.44, 125.80, 90.00, 270.63, 74.06, 64.19, 5.81, -6.11, -12.05, 51.42, -25.19
35.21, -97.44, 125.80, 90.00, 307.81, 30.37, 0.12, 4.76, 5.11, 1.63, 53.75, -25.86
35.21, -97.44, 125.80, 90.00, 278.13, 63.31, 83.00, 7.52, -4.60, -9.71, 58.25, -26.62
35.21, -97.44, 125.84, 90.00, 164.56, 3.25, 86.44, 1.17, -15.38, -12.73, 60.41, -30.83
35.21, -97.44, 125.84, 90.00, 143.06, 2.56, 48.81, 0.84, -8.16, -3.90, 60.44, -36.35
35.21, -97.44, 125.15, 90.00, 122.81, 2.31, 12.81, 0.53, -3.61, -0.42, 60.33, -38.55
35.21, -97.44, 125.15, 90.00, 118.44, -2.81, 19.12, -0.05, -2.79, -0.41, 60.30, -40.02
35.21, -97.44, 125.21, 90.00, 113.94, 12.50, 1.88, 0.74, -0.33, -1.61, 61.00, -41.28
35.21, -97.44, 125.84, 90.00, 108.75, 15.13, 3.94, 3.00, -0.72, -0.53, 62.34, -41.67
35.21, -97.44, 125.84, 90.00, 111.94, 9.88, 8.44, -0.60, 2.18, -3.96, 63.26, -41.93
35.21, -97.44, 125.80, 90.00, 258.50, 37.19, -41.00, 2.89, 14.41, -6.56, 62.35, -40.82
35.21, -97.44, 125.80, 90.00, 291.63, 1.06, -1.19, 0.31, -0.13, 0.05, 62.74, -39.60
35.21, -97.44, 125.90, 90.00, 298.06, 0.94, -1.12, 0.30, -0.16, -0.01, 62.90, -39.68
